,Song Name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instramentalness,Liveness,Valence,Tempo,Type,ID,URI,Track Href,Analysis URL,Duration (ms),Time Signature,Country
264,Gaiola É o Troco,0.722,0.84,10,-3.24,0,0.0785,0.42,0.0,0.11199999999999999,0.851,150.108,audio_features,3Uq45ipGutypFPmETfaoaH,spotify:track:3Uq45ipGutypFPmETfaoaH,https://api.spotify.com/v1/tracks/3Uq45ipGutypFPmETfaoaH,https://api.spotify.com/v1/audio-analysis/3Uq45ipGutypFPmETfaoaH,187246,4,Brazil
265,3 Batidas - Ao Vivo,0.552,0.7090000000000001,8,-5.435,1,0.129,0.611,0.0,0.763,0.528,117.58200000000001,audio_features,1uryupl9hqVZYurJwH4G9k,spotify:track:1uryupl9hqVZYurJwH4G9k,https://api.spotify.com/v1/tracks/1uryupl9hqVZYurJwH4G9k,https://api.spotify.com/v1/audio-analysis/1uryupl9hqVZYurJwH4G9k,157186,4,Brazil
266,Porta Mala,0.807,0.904,9,-2.612,1,0.0484,0.5379999999999999,0.0,0.84,0.847,132.995,audio_features,7vZqxuOvEwRHsGVaDykzpY,spotify:track:7vZqxuOvEwRHsGVaDykzpY,https://api.spotify.com/v1/tracks/7vZqxuOvEwRHsGVaDykzpY,https://api.spotify.com/v1/audio-analysis/7vZqxuOvEwRHsGVaDykzpY,180053,4,Brazil
267,Hit Contagiante,0.8190000000000001,0.684,6,-7.169,0,0.11900000000000001,0.132,0.0,0.0942,0.9590000000000001,170.187,audio_features,5dKesZwp6deuhEeW8F1UEi,spotify:track:5dKesZwp6deuhEeW8F1UEi,https://api.spotify.com/v1/tracks/5dKesZwp6deuhEeW8F1UEi,https://api.spotify.com/v1/audio-analysis/5dKesZwp6deuhEeW8F1UEi,137125,4,Brazil
268,menina solta,0.632,0.5589999999999999,11,-6.74,0,0.0797,0.331,0.0,0.16,0.6729999999999999,91.811,audio_features,2MOq63fxuFLYQM3CsDcFs1,spotify:track:2MOq63fxuFLYQM3CsDcFs1,https://api.spotify.com/v1/tracks/2MOq63fxuFLYQM3CsDcFs1,https://api.spotify.com/v1/audio-analysis/2MOq63fxuFLYQM3CsDcFs1,150026,4,Brazil
269,Chama Ela (feat. Pedro Sampaio),0.888,0.841,6,-1.933,1,0.147,0.46,9.120000000000001e-05,0.0568,0.9640000000000001,149.994,audio_features,14kRWkCWBYfQqILflEcpSJ,spotify:track:14kRWkCWBYfQqILflEcpSJ,https://api.spotify.com/v1/tracks/14kRWkCWBYfQqILflEcpSJ,https://api.spotify.com/v1/audio-analysis/14kRWkCWBYfQqILflEcpSJ,120200,4,Brazil
270,Tijolão - Ao Vivo,0.637,0.877,4,-3.68,0,0.198,0.469,0.0,0.34299999999999997,0.691,118.889,audio_features,6QwFUcPc5nhsqZuhXUYtV7,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,https://api.spotify.com/v1/tracks/6QwFUcPc5nhsqZuhXUYtV7,https://api.spotify.com/v1/audio-analysis/6QwFUcPc5nhsqZuhXUYtV7,175219,4,Brazil
271,Vem Me Satisfazer,0.862,0.561,8,-5.702999999999999,1,0.335,0.596,0.0,0.10800000000000001,0.541,99.86399999999999,audio_features,63SHcJzckFykS8faA5zojY,spotify:track:63SHcJzckFykS8faA5zojY,https://api.spotify.com/v1/tracks/63SHcJzckFykS8faA5zojY,https://api.spotify.com/v1/audio-analysis/63SHcJzckFykS8faA5zojY,188388,3,Brazil
272,Yummy,0.662,0.519,9,-6.553999999999999,0,0.106,0.40399999999999997,0.0,0.121,0.495,145.841,audio_features,41L3O37CECZt3N7ziG2z7l,spotify:track:41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/tracks/41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427,4,Brazil
273,Com ou Sem Mim (Ao Vivo em Fortaleza),0.605,0.72,7,-3.616,0,0.0481,0.159,0.0,0.956,0.29600000000000004,141.954,audio_features,2BU6XXSG8SqiptRuj6EiLA,spotify:track:2BU6XXSG8SqiptRuj6EiLA,https://api.spotify.com/v1/tracks/2BU6XXSG8SqiptRuj6EiLA,https://api.spotify.com/v1/audio-analysis/2BU6XXSG8SqiptRuj6EiLA,201856,4,Brazil
274,To Voando Alto,0.887,0.6829999999999999,6,-3.167,1,0.17300000000000001,0.311,1.95e-06,0.0833,0.797,145.266,audio_features,7HLU2aJTAQfSIgJ2dMASsP,spotify:track:7HLU2aJTAQfSIgJ2dMASsP,https://api.spotify.com/v1/tracks/7HLU2aJTAQfSIgJ2dMASsP,https://api.spotify.com/v1/audio-analysis/7HLU2aJTAQfSIgJ2dMASsP,137430,4,Brazil
275,Contatinho - Ao Vivo Em São Paulo / 2019,0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-05,0.951,0.813,152.018,audio_features,4RC2nzqaQygxoVQOVv3XlT,spotify:track:4RC2nzqaQygxoVQOVv3XlT,https://api.spotify.com/v1/tracks/4RC2nzqaQygxoVQOVv3XlT,https://api.spotify.com/v1/audio-analysis/4RC2nzqaQygxoVQOVv3XlT,173230,4,Brazil
276,Ferida Curada,0.49,0.845,2,-3.359,1,0.0973,0.49,0.0,0.213,0.5479999999999999,146.105,audio_features,1U3tv41tFRgOfbytpuYQrR,spotify:track:1U3tv41tFRgOfbytpuYQrR,https://api.spotify.com/v1/tracks/1U3tv41tFRgOfbytpuYQrR,https://api.spotify.com/v1/audio-analysis/1U3tv41tFRgOfbytpuYQrR,159164,4,Brazil
277,Volta por Baixo,0.531,0.7709999999999999,10,-5.897,1,0.05,0.386,0.0,0.9420000000000001,0.467,123.414,audio_features,034Wtb0MsgU2kIT7PWdi4c,spotify:track:034Wtb0MsgU2kIT7PWdi4c,https://api.spotify.com/v1/tracks/034Wtb0MsgU2kIT7PWdi4c,https://api.spotify.com/v1/audio-analysis/034Wtb0MsgU2kIT7PWdi4c,192632,4,Brazil
278,Aí Eu Bebo - Ao Vivo,0.8270000000000001,0.6829999999999999,11,-5.113,0,0.0719,0.479,0.0,0.409,0.85,135.944,audio_features,6lK3nCiigk34SGqEjpQoqO,spotify:track:6lK3nCiigk34SGqEjpQoqO,https://api.spotify.com/v1/tracks/6lK3nCiigk34SGqEjpQoqO,https://api.spotify.com/v1/audio-analysis/6lK3nCiigk34SGqEjpQoqO,173892,4,Brazil
279,Lençol Dobrado,0.7070000000000001,0.664,2,-5.042,1,0.0382,0.361,0.0,0.331,0.674,124.991,audio_features,72xB2J9ZeBl0Rzxq2XmzdY,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,https://api.spotify.com/v1/tracks/72xB2J9ZeBl0Rzxq2XmzdY,https://api.spotify.com/v1/audio-analysis/72xB2J9ZeBl0Rzxq2XmzdY,179165,4,Brazil
280,Briga Feia,0.59,0.846,11,-5.501,1,0.0616,0.10800000000000001,0.0,0.93,0.565,167.99099999999999,audio_features,6e8X0VVUO6BIZMnDvICDOR,spotify:track:6e8X0VVUO6BIZMnDvICDOR,https://api.spotify.com/v1/tracks/6e8X0VVUO6BIZMnDvICDOR,https://api.spotify.com/v1/audio-analysis/6e8X0VVUO6BIZMnDvICDOR,194580,4,Brazil
281,Quando a vontade bater (Participação especial de PK Delas),0.621,0.7,8,-5.502000000000001,1,0.247,0.539,0.0,0.152,0.7040000000000001,149.90200000000002,audio_features,26WpOBpHiIMoBuMEIwtOCH,spotify:track:26WpOBpHiIMoBuMEIwtOCH,https://api.spotify.com/v1/tracks/26WpOBpHiIMoBuMEIwtOCH,https://api.spotify.com/v1/audio-analysis/26WpOBpHiIMoBuMEIwtOCH,166400,4,Brazil
282,Invocada (Participação especial de Léo Santana) - Ao vivo,0.7759999999999999,0.8640000000000001,1,-4.281000000000001,1,0.0517,0.478,0.0,0.932,0.701,134.99200000000002,audio_features,4k20Ie47EcWtS4wMBn8w8S,spotify:track:4k20Ie47EcWtS4wMBn8w8S,https://api.spotify.com/v1/tracks/4k20Ie47EcWtS4wMBn8w8S,https://api.spotify.com/v1/audio-analysis/4k20Ie47EcWtS4wMBn8w8S,157494,4,Brazil
283,Don't Start Now,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4,Brazil
284,Quarta Cadeira - Ao Vivo,0.565,0.82,5,-5.031000000000001,0,0.243,0.589,0.0,0.621,0.604,76.471,audio_features,5q0NlM6Pm8Pp3orq7zGiRn,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,https://api.spotify.com/v1/tracks/5q0NlM6Pm8Pp3orq7zGiRn,https://api.spotify.com/v1/audio-analysis/5q0NlM6Pm8Pp3orq7zGiRn,224002,4,Brazil
285,Ela Vem,0.616,0.634,11,-7.388999999999999,1,0.546,0.619,0.0,0.0732,0.586,185.18599999999998,audio_features,31yFXM26dazFnWI2eoOM5R,spotify:track:31yFXM26dazFnWI2eoOM5R,https://api.spotify.com/v1/tracks/31yFXM26dazFnWI2eoOM5R,https://api.spotify.com/v1/audio-analysis/31yFXM26dazFnWI2eoOM5R,196800,5,Brazil
286,Tiro Certo - Ao Vivo,0.71,0.905,5,-5.146,1,0.0716,0.557,1.31e-06,0.7090000000000001,0.688,130.046,audio_features,5MArTXEVyKBwoodjdy04fk,spotify:track:5MArTXEVyKBwoodjdy04fk,https://api.spotify.com/v1/tracks/5MArTXEVyKBwoodjdy04fk,https://api.spotify.com/v1/audio-analysis/5MArTXEVyKBwoodjdy04fk,179065,4,Brazil
287,Serenata - Ao Vivo,0.711,0.711,4,-5.691,1,0.0896,0.10300000000000001,0.0,0.971,0.743,131.813,audio_features,5fY9bVl1Wj4PIM3wnduWop,spotify:track:5fY9bVl1Wj4PIM3wnduWop,https://api.spotify.com/v1/tracks/5fY9bVl1Wj4PIM3wnduWop,https://api.spotify.com/v1/audio-analysis/5fY9bVl1Wj4PIM3wnduWop,156371,4,Brazil
288,Kenny G,0.41700000000000004,0.767,9,-3.31,1,0.19399999999999998,0.0778,0.0,0.113,0.152,72.57300000000001,audio_features,3MkdA6vwF0ifRl86yzTlJW,spotify:track:3MkdA6vwF0ifRl86yzTlJW,https://api.spotify.com/v1/tracks/3MkdA6vwF0ifRl86yzTlJW,https://api.spotify.com/v1/audio-analysis/3MkdA6vwF0ifRl86yzTlJW,189600,3,Brazil
289,Paredão,0.7440000000000001,0.794,6,-4.409,0,0.0836,0.293,0.00207,0.0994,0.7170000000000001,90.07,audio_features,5FFpRbsH9WDYNoLauRAHpj,spotify:track:5FFpRbsH9WDYNoLauRAHpj,https://api.spotify.com/v1/tracks/5FFpRbsH9WDYNoLauRAHpj,https://api.spotify.com/v1/audio-analysis/5FFpRbsH9WDYNoLauRAHpj,133333,4,Brazil
290,Amor de Que,0.737,0.8190000000000001,11,-5.056,0,0.0446,0.0726,0.0,0.36,0.904,139.988,audio_features,7yYsyXQa2JgbyL9fkEiUNt,spotify:track:7yYsyXQa2JgbyL9fkEiUNt,https://api.spotify.com/v1/tracks/7yYsyXQa2JgbyL9fkEiUNt,https://api.spotify.com/v1/audio-analysis/7yYsyXQa2JgbyL9fkEiUNt,157929,4,Brazil
291,quando a bad bater - ao vivo,0.648,0.789,1,-4.7669999999999995,1,0.0414,0.304,0.0,0.532,0.53,128.124,audio_features,5gvrBqNFFEWcxYPt3mamvJ,spotify:track:5gvrBqNFFEWcxYPt3mamvJ,https://api.spotify.com/v1/tracks/5gvrBqNFFEWcxYPt3mamvJ,https://api.spotify.com/v1/audio-analysis/5gvrBqNFFEWcxYPt3mamvJ,179722,4,Brazil
292,Se Prepara 2,0.648,0.45299999999999996,8,-8.969,0,0.522,0.106,3.78e-06,0.106,0.359,130.19899999999998,audio_features,0CgMeXQiNYJxPVQ2EMJxdL,spotify:track:0CgMeXQiNYJxPVQ2EMJxdL,https://api.spotify.com/v1/tracks/0CgMeXQiNYJxPVQ2EMJxdL,https://api.spotify.com/v1/audio-analysis/0CgMeXQiNYJxPVQ2EMJxdL,147336,4,Brazil
293,Áudio - Ao Vivo em Brasília,0.605,0.812,11,-4.699,1,0.0403,0.515,0.0,0.419,0.451,110.081,audio_features,2PqPSf3gtTED79rWGwVtYg,spotify:track:2PqPSf3gtTED79rWGwVtYg,https://api.spotify.com/v1/tracks/2PqPSf3gtTED79rWGwVtYg,https://api.spotify.com/v1/audio-analysis/2PqPSf3gtTED79rWGwVtYg,190245,4,Brazil
294,Señorita,0.759,0.5479999999999999,9,-6.0489999999999995,0,0.028999999999999998,0.0392,0.0,0.0828,0.7490000000000001,116.96700000000001,audio_features,6v3KW9xbzN5yKLt9YKDYA2,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4,Brazil
295,Todo Mundo Vai Sofrer - Ao Vivo,0.621,0.743,3,-3.864,1,0.0738,0.281,0.0,0.41100000000000003,0.581,111.454,audio_features,4E6RdcCWMiHTu7zy1VTNDo,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,https://api.spotify.com/v1/tracks/4E6RdcCWMiHTu7zy1VTNDo,https://api.spotify.com/v1/audio-analysis/4E6RdcCWMiHTu7zy1VTNDo,154661,4,Brazil
296,"Mil Anos - Recorded At Mosh Studios, São Paulo",0.619,0.6970000000000001,9,-8.037,0,0.0715,0.287,0.0,0.0788,0.447,135.089,audio_features,4UUtssVRs2aQTLQCAAtZg1,spotify:track:4UUtssVRs2aQTLQCAAtZg1,https://api.spotify.com/v1/tracks/4UUtssVRs2aQTLQCAAtZg1,https://api.spotify.com/v1/audio-analysis/4UUtssVRs2aQTLQCAAtZg1,189005,4,Brazil
297,Sentou e Gostou,0.7020000000000001,0.672,7,-3.3080000000000003,1,0.397,0.261,0.0009880000000000002,0.0916,0.722,131.453,audio_features,6V43u5SCjkfMpxMAXRPifr,spotify:track:6V43u5SCjkfMpxMAXRPifr,https://api.spotify.com/v1/tracks/6V43u5SCjkfMpxMAXRPifr,https://api.spotify.com/v1/audio-analysis/6V43u5SCjkfMpxMAXRPifr,163253,4,Brazil
298,Pupila,0.716,0.426,10,-9.576,1,0.128,0.401,0.0,0.11,0.434,88.794,audio_features,7Gk5OrMYaMRtT2JmgJVAfk,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,https://api.spotify.com/v1/tracks/7Gk5OrMYaMRtT2JmgJVAfk,https://api.spotify.com/v1/audio-analysis/7Gk5OrMYaMRtT2JmgJVAfk,202288,4,Brazil
299,Complicado,0.7340000000000001,0.484,7,-7.486000000000001,0,0.13,0.57,0.0,0.22399999999999998,0.499,130.05,audio_features,52vPpP2gEYaBROIS77J38P,spotify:track:52vPpP2gEYaBROIS77J38P,https://api.spotify.com/v1/tracks/52vPpP2gEYaBROIS77J38P,https://api.spotify.com/v1/audio-analysis/52vPpP2gEYaBROIS77J38P,179339,4,Brazil
300,Ne reviens pas,0.932,0.778,10,-3.384,0,0.0638,0.212,0.0,0.168,0.9329999999999999,124.99600000000001,audio_features,4TnFANpjVwVKWzkxNzIyFH,spotify:track:4TnFANpjVwVKWzkxNzIyFH,https://api.spotify.com/v1/tracks/4TnFANpjVwVKWzkxNzIyFH,https://api.spotify.com/v1/audio-analysis/4TnFANpjVwVKWzkxNzIyFH,188613,4,France
301,Moulaga,0.71,0.6990000000000001,7,-4.664,0,0.1,0.327,4.64e-06,0.0975,0.484,125.051,audio_features,5BfCoUcWNXcpyJfjXRIeyC,spotify:track:5BfCoUcWNXcpyJfjXRIeyC,https://api.spotify.com/v1/tracks/5BfCoUcWNXcpyJfjXRIeyC,https://api.spotify.com/v1/audio-analysis/5BfCoUcWNXcpyJfjXRIeyC,179868,4,France
302,Distant,0.747,0.731,4,-6.305,0,0.19399999999999998,0.555,0.0,0.0662,0.493,105.074,audio_features,2iuNKcIOuHb9VIplN7NDoa,spotify:track:2iuNKcIOuHb9VIplN7NDoa,https://api.spotify.com/v1/tracks/2iuNKcIOuHb9VIplN7NDoa,https://api.spotify.com/v1/audio-analysis/2iuNKcIOuHb9VIplN7NDoa,162013,4,France
303,Dance Monkey,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.6920000000000001,0.00010400000000000001,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4,France
304,Blinding Lights,0.513,0.7959999999999999,1,-4.075,1,0.0629,0.00147,0.00020899999999999998,0.0938,0.345,171.017,audio_features,0sf12qNH5qcw8qpgymFOqD,spotify:track:0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,201573,4,France
305,MD (feat. Niska),0.41,0.7290000000000001,4,-5.252999999999999,0,0.4,0.499,0.0,0.124,0.593,75.301,audio_features,2TifYdW9lTbEqBipirS679,spotify:track:2TifYdW9lTbEqBipirS679,https://api.spotify.com/v1/tracks/2TifYdW9lTbEqBipirS679,https://api.spotify.com/v1/audio-analysis/2TifYdW9lTbEqBipirS679,210827,4,France
306,40%,0.841,0.693,11,-7.335,1,0.207,0.396,4.03e-06,0.133,0.677,92.021,audio_features,47LFcy7prvEY5D08d26zOo,spotify:track:47LFcy7prvEY5D08d26zOo,https://api.spotify.com/v1/tracks/47LFcy7prvEY5D08d26zOo,https://api.spotify.com/v1/audio-analysis/47LFcy7prvEY5D08d26zOo,174933,4,France
307,Popopop,0.833,0.652,0,-6.194,0,0.31,0.0477,0.000138,0.145,0.414,130.002,audio_features,18HNGxDOcshRU2Hdu8tMOM,spotify:track:18HNGxDOcshRU2Hdu8tMOM,https://api.spotify.com/v1/tracks/18HNGxDOcshRU2Hdu8tMOM,https://api.spotify.com/v1/audio-analysis/18HNGxDOcshRU2Hdu8tMOM,155632,4,France
308,ROXANNE,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,audio_features,696DnlkuDOXcMAnKlTgXXK,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5,France
309,Loin de moi,0.892,0.45899999999999996,11,-8.316,0,0.239,0.635,4.4e-05,0.062,0.501,96.975,audio_features,30kxl4FnaEFS2qZkec3Zak,spotify:track:30kxl4FnaEFS2qZkec3Zak,https://api.spotify.com/v1/tracks/30kxl4FnaEFS2qZkec3Zak,https://api.spotify.com/v1/audio-analysis/30kxl4FnaEFS2qZkec3Zak,143744,4,France
310,93% [Tijuana],0.8029999999999999,0.6859999999999999,9,-5.222,1,0.0639,0.621,0.0,0.18100000000000002,0.797,136.055,audio_features,45mzuuUWaRRLwIDifDferf,spotify:track:45mzuuUWaRRLwIDifDferf,https://api.spotify.com/v1/tracks/45mzuuUWaRRLwIDifDferf,https://api.spotify.com/v1/audio-analysis/45mzuuUWaRRLwIDifDferf,222806,4,France
311,Côte Ouest,0.7709999999999999,0.594,8,-7.961,1,0.0945,0.501,0.0,0.18100000000000002,0.581,152.039,audio_features,2amrInRmNzmt4Etb6Yn1er,spotify:track:2amrInRmNzmt4Etb6Yn1er,https://api.spotify.com/v1/tracks/2amrInRmNzmt4Etb6Yn1er,https://api.spotify.com/v1/audio-analysis/2amrInRmNzmt4Etb6Yn1er,233280,4,France
312,Woin Woin,0.899,0.64,3,-7.148,1,0.28800000000000003,0.165,0.0,0.0813,0.7020000000000001,130.026,audio_features,0Ecm3TMuREDnBWbYKx3XZb,spotify:track:0Ecm3TMuREDnBWbYKx3XZb,https://api.spotify.com/v1/tracks/0Ecm3TMuREDnBWbYKx3XZb,https://api.spotify.com/v1/audio-analysis/0Ecm3TMuREDnBWbYKx3XZb,172933,4,France
313,Oui ou non,0.649,0.574,2,-7.856,1,0.14300000000000002,0.635,1.28e-05,0.161,0.361,199.90599999999998,audio_features,7rBP4bLjMLNkix1nGHjheP,spotify:track:7rBP4bLjMLNkix1nGHjheP,https://api.spotify.com/v1/tracks/7rBP4bLjMLNkix1nGHjheP,https://api.spotify.com/v1/audio-analysis/7rBP4bLjMLNkix1nGHjheP,196800,4,France
314,Roses - Imanbek Remix,0.784,0.721,8,-5.457000000000001,1,0.0506,0.0149,0.00424,0.285,0.895,121.96600000000001,audio_features,7fPuWrlpwDcHm5aHCH5D9t,spotify:track:7fPuWrlpwDcHm5aHCH5D9t,https://api.spotify.com/v1/tracks/7fPuWrlpwDcHm5aHCH5D9t,https://api.spotify.com/v1/audio-analysis/7fPuWrlpwDcHm5aHCH5D9t,176219,4,France
315,God Bless (feat. Damso),0.861,0.5720000000000001,11,-9.98,1,0.11599999999999999,0.009470000000000001,0.0007509999999999999,0.0639,0.23199999999999998,82.51,audio_features,1NPCzLUr7hczTXX2Z5Azt9,spotify:track:1NPCzLUr7hczTXX2Z5Azt9,https://api.spotify.com/v1/tracks/1NPCzLUr7hczTXX2Z5Azt9,https://api.spotify.com/v1/audio-analysis/1NPCzLUr7hczTXX2Z5Azt9,161743,4,France
316,Jamais,0.6409999999999999,0.6729999999999999,6,-7.017,0,0.0857,0.429,0.0,0.105,0.785,149.974,audio_features,2MCAs3ttHSuDm1RHL0rqTF,spotify:track:2MCAs3ttHSuDm1RHL0rqTF,https://api.spotify.com/v1/tracks/2MCAs3ttHSuDm1RHL0rqTF,https://api.spotify.com/v1/audio-analysis/2MCAs3ttHSuDm1RHL0rqTF,192107,4,France
317,La vie qu'on mène,0.8,0.7559999999999999,7,-4.4,0,0.0367,0.687,2.06e-06,0.111,0.456,113.204,audio_features,0Jh6iWjna1wk5le0Ahn7No,spotify:track:0Jh6iWjna1wk5le0Ahn7No,https://api.spotify.com/v1/tracks/0Jh6iWjna1wk5le0Ahn7No,https://api.spotify.com/v1/audio-analysis/0Jh6iWjna1wk5le0Ahn7No,193444,3,France
318,RITMO (Bad Boys For Life),0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,audio_features,6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/tracks/6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,221714,4,France
319,Ride It,0.88,0.7509999999999999,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606,4,France
320,Hé oh,0.8320000000000001,0.591,7,-5.481,1,0.147,0.0684,0.000368,0.196,0.537,104.99600000000001,audio_features,1bWafkUCOp6luXRs1cm3w9,spotify:track:1bWafkUCOp6luXRs1cm3w9,https://api.spotify.com/v1/tracks/1bWafkUCOp6luXRs1cm3w9,https://api.spotify.com/v1/audio-analysis/1bWafkUCOp6luXRs1cm3w9,178416,4,France
321,Bâtiment,0.6629999999999999,0.7020000000000001,8,-6.792999999999999,1,0.136,0.293,0.0,0.0741,0.645,168.118,audio_features,7FF6HRsQlc0CtfAbLmrEGX,spotify:track:7FF6HRsQlc0CtfAbLmrEGX,https://api.spotify.com/v1/tracks/7FF6HRsQlc0CtfAbLmrEGX,https://api.spotify.com/v1/audio-analysis/7FF6HRsQlc0CtfAbLmrEGX,211013,4,France
322,Falling,0.784,0.43,10,-8.756,0,0.0364,0.12300000000000001,0.0,0.0887,0.23600000000000002,127.087,audio_features,4TnjEaWOeW0eKTKIEvJyCa,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4,France
323,Street,0.659,0.297,7,-19.793,0,0.0811,0.295,0.0,0.213,0.494,147.98,audio_features,0MtMUDO6tzHq1ux9rwSJhl,spotify:track:0MtMUDO6tzHq1ux9rwSJhl,https://api.spotify.com/v1/tracks/0MtMUDO6tzHq1ux9rwSJhl,https://api.spotify.com/v1/audio-analysis/0MtMUDO6tzHq1ux9rwSJhl,184607,4,France
324,Avant toi,0.63,0.396,10,-9.162,1,0.0334,0.875,0.0,0.1,0.24600000000000002,142.046,audio_features,4iNPp0BZ4lBu7bipdWLcWk,spotify:track:4iNPp0BZ4lBu7bipdWLcWk,https://api.spotify.com/v1/tracks/4iNPp0BZ4lBu7bipdWLcWk,https://api.spotify.com/v1/audio-analysis/4iNPp0BZ4lBu7bipdWLcWk,223800,4,France
325,Memories,0.764,0.32,11,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.01899999999999,audio_features,2b8fOow8UzyDFAE27YhOZM,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4,France
326,Yummy,0.662,0.519,9,-6.553999999999999,0,0.106,0.40399999999999997,0.0,0.121,0.495,145.841,audio_features,41L3O37CECZt3N7ziG2z7l,spotify:track:41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/tracks/41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427,4,France
327,Don't Start Now,0.794,0.7929999999999999,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4,France
328,Trampoline (with ZAYN),0.619,0.45899999999999996,7,-5.782,0,0.0334,0.56,0.0,0.13699999999999998,0.498,126.803,audio_features,2ez6qvOTHKeI3ss80NGqnI,spotify:track:2ez6qvOTHKeI3ss80NGqnI,https://api.spotify.com/v1/tracks/2ez6qvOTHKeI3ss80NGqnI,https://api.spotify.com/v1/audio-analysis/2ez6qvOTHKeI3ss80NGqnI,184280,4,France
329,The Box,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.10400000000000001,0.0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4,France
330,Mayday (feat. Ninho),0.614,0.596,9,-7.664,0,0.35700000000000004,0.605,5.3e-06,0.0945,0.248,152.138,audio_features,1SVuEeerYIwjCRsF5MGzX3,spotify:track:1SVuEeerYIwjCRsF5MGzX3,https://api.spotify.com/v1/tracks/1SVuEeerYIwjCRsF5MGzX3,https://api.spotify.com/v1/audio-analysis/1SVuEeerYIwjCRsF5MGzX3,209787,4,France
